threshold,alpha,k,cost_bp,mean_gross_pnl_bp,mean_net_pnl_bp,gross_sharpe,net_sharpe,mean_turnover,avg_abs_position,n_ticker_days
0.0,0.75,500,1,1.6197896015379833,1.2301989129881203,0.3675147266870761,0.27929190769399453,0.389590688549863,0.19337765796855677,12188
0.0,1.0,500,1,2.021699132848881,1.4416189599079234,0.3899155134637512,0.2783087110100792,0.5800801729409577,0.2334589927413057,12188
0.0001,0.75,500,1,1.6019182101739868,1.212524938898325,0.3635110961806318,0.2753180312391708,0.3893932712756617,0.19253453475977822,12188
0.0001,1.0,500,1,1.9992245625558156,1.4200454332074155,0.3856480234103731,0.27419148281383404,0.5791791293484001,0.22991712349447818,12188
0.0,0.5,500,1,1.245296820879869,1.007003643844965,0.3333348377402592,0.2696341677070805,0.23829317703490394,0.16318145233800735,12188
0.0001,0.5,500,1,1.2333451139297915,0.9952232917669315,0.3301327306462191,0.26647750979595863,0.23812182216285985,0.16272471427024557,12188
0.0002,0.75,500,1,1.5524185369868413,1.1697474146693005,0.352787820680789,0.26598688527596304,0.3826711223175406,0.18565268335636503,12188
0.0002,1.0,500,1,1.9364429446797193,1.371798079865823,0.37417053884002105,0.2653214292238218,0.5646448648138964,0.2153765993512505,12188
0.0,0.3,500,1,0.9576155523890962,0.8218805052364817,0.3090616758973236,0.2652947197720034,0.1357350471526148,0.14329822967191802,12188
0.0,0.2,500,1,0.7994287633079399,0.7107201124455726,0.2972884789297487,0.26432313816642117,0.08870865086236734,0.13390956184237215,12188
0.0001,0.3,500,1,0.950742950057214,0.8150712442070654,0.3068057382318218,0.2630642938526999,0.13567170585014893,0.1429383426843326,12188
0.0001,0.2,500,1,0.7947746714872306,0.7060735394878909,0.2955273311322525,0.2625680185009178,0.0887011319993397,0.13355851083646803,12188
0.0002,0.5,500,1,1.194630434790248,0.9598724335076481,0.32026818208936736,0.2574115964281771,0.23475800128259988,0.15940620581271475,12188
0.0002,0.3,500,1,0.9193011211192984,0.7854530125599678,0.29712736525015093,0.25390428425532086,0.13384810855933071,0.14128483462202437,12188
0.0002,0.2,500,1,0.7677142292345694,0.6801689580829353,0.28584348848417357,0.2532695611667556,0.08754527115163398,0.1326720477586221,12188
0.0005,1.0,500,1,1.7466716047946567,1.284773856707383,0.3425711250931196,0.2522103248259721,0.46189774808727324,0.16185643755065757,12188
0.0005,0.75,500,1,1.390995348417884,1.0676599926384505,0.3184195165586334,0.2445412707358571,0.3233353557794328,0.14946839860557867,12188
0.0,1.0,200,1,1.1062711320049798,0.8302352018426756,0.32392546918685305,0.24330301402661672,0.27603593016230416,0.1080298568631839,12188
0.0001,1.0,200,1,1.0972756882813535,0.8216003198933197,0.3213175241544142,0.2407919746389854,0.2756753683880338,0.1066126172976119,12188
0.0,0.75,200,1,0.8980851457824709,0.7127629032733209,0.30214949771108107,0.23992669845673953,0.18532224250915003,0.09059168140039478,12188
0.0001,0.75,200,1,0.8909320311286132,0.7056822096832526,0.29975718567849197,0.237554481138808,0.18524982144536056,0.09025609702218824,12188
0.0005,0.5,500,1,1.0806769382542214,0.8766292632078172,0.2902296274390275,0.235496170394836,0.20404767504640375,0.1356613371417656,12188
0.0002,1.0,200,1,1.0721227821802275,0.8022719877242739,0.3141369492049617,0.23526466450216638,0.2698507944559534,0.10078685942595965,12188
0.0005,0.3,500,1,0.840274005537483,0.7214713882667653,0.2712668709915567,0.2329439193517294,0.11880261727071767,0.12496746056299196,12188
0.0002,0.75,200,1,0.8711002288824133,0.6885088086692117,0.2932224931394014,0.2318816162976569,0.18259142021320157,0.08753118189589099,12188
0.0005,0.2,500,1,0.700150485537217,0.6217870457993224,0.2600885499877842,0.23099428695190344,0.07836343973789456,0.11929096299017934,12188
0.0,0.1,500,1,0.543754865370577,0.5000705436665173,0.24968226551985898,0.22963012987893583,0.0436843217040596,0.12423621610976161,12188
0.0,0.5,200,1,0.6984581310041971,0.5851976848962287,0.27344572052611166,0.22916587639538813,0.11326044610796823,0.07799095834273306,12188
0.0001,0.1,500,1,0.5410157115442255,0.49733270002085705,0.24846463249082978,0.22840982008919108,0.04368301152336841,0.12393801442236181,12188
0.0001,0.5,200,1,0.6936743777628381,0.5804909441736638,0.2715608876213081,0.2273126223206096,0.11318343358917411,0.07781151688503013,12188
0.0005,1.0,200,1,0.9954409516901481,0.7670802872196864,0.29311180688868166,0.2260527794892253,0.22836066447046163,0.07918613182352766,12188
0.0,1.0,100,1,0.6634135306757349,0.5174841433445955,0.28813189227560754,0.2249183075689358,0.14592938733113958,0.0566632298742828,12188
0.0,0.3,200,1,0.5401605322710787,0.47569547643044624,0.25468423443959604,0.22431790785875735,0.06446505584063245,0.06959045276041118,12188
0.0001,1.0,100,1,0.6589154073662634,0.5131663112392839,0.28619250126461493,0.22305266184222095,0.14574909612697956,0.05595457493567019,12188
0.0001,0.3,200,1,0.5374097251852973,0.4729685690934731,0.2533521769355474,0.2230011542804791,0.06444115609182409,0.0694488686188782,12188
0.0,0.2,200,1,0.4507012420827941,0.4086073061497056,0.24578411828210686,0.2228443040416311,0.042093935933088494,0.06558640862063737,12188
0.0002,0.5,200,1,0.6781630728967111,0.5662925589111895,0.26563429054319426,0.2218742160509204,0.11187051398552181,0.07651627212109519,12188
0.0001,0.2,200,1,0.44883840109271184,0.4067473905997667,0.24472980307276387,0.22179513572529738,0.04209101049294511,0.06544795278799094,12188
0.0015,1.0,500,1,1.2225558856197523,1.017011547179866,0.26632091131435826,0.22172512298685837,0.20554433843988626,0.06562293256595854,12188
0.0,0.75,100,1,0.5462551857127086,0.4482601015481714,0.2696546141609714,0.22138619135200985,0.09799508416453719,0.047744859763597686,12188
0.0,1.0,50,1,0.39040547458373265,0.31571185796837536,0.27249526328985096,0.22051759632827467,0.0746936166153572,0.028907820387627927,12188
0.0001,0.75,100,1,0.5426783025302719,0.4447186556474652,0.26789483954454146,0.21964198528098816,0.09795964688280685,0.04757730552915934,12188
0.0002,0.1,500,1,0.520823805292664,0.47770318375920795,0.2393166244994499,0.21950916747603033,0.043120621533456006,0.12387188759492135,12188
0.0001,1.0,50,1,0.38815636274153165,0.3135528930180237,0.270934407720317,0.21901684043181174,0.07460346972350794,0.02855348852340389,12188
0.0002,1.0,100,1,0.6463360705414082,0.503500039842053,0.2808169083675824,0.21891920247778437,0.14283603069935516,0.053041012259303626,12188
0.0005,0.75,200,1,0.8059236294236192,0.6470170302632146,0.27151650652950726,0.21809133269721726,0.1589065991604049,0.07310005636698269,12188
0.0002,0.3,200,1,0.5248121877497947,0.46106747086618416,0.24756040681664584,0.2175189160501274,0.06374471688361048,0.06883060535430952,12188
0.0,0.75,50,1,0.32385350094372156,0.27366174618904565,0.25583215340329746,0.21628689124721742,0.050191754754675875,0.024406345884177876,12188
0.0002,0.2,200,1,0.43799636290132743,0.3963373473924885,0.238939132751473,0.2162279164371632,0.0416590155088392,0.06515663651764937,12188
0.0002,1.0,50,1,0.38186633369789175,0.30871949403835786,0.2665972622790026,0.21568348559217076,0.07314683965953392,0.027096621683859498,12188
0.0002,0.75,100,1,0.5327601139760699,0.43612849338085685,0.2630628429617087,0.21545157186521383,0.0966316205952131,0.046216849670344846,12188
0.0001,0.75,50,1,0.3220650186151626,0.271890863532766,0.2544223800238748,0.21488986222055487,0.050174155082396726,0.024322559100899695,12188
0.0,0.5,100,1,0.42804887650902895,0.36812766225236215,0.2472576274339698,0.21270042222218266,0.059921214256666744,0.04134900664548695,12188
0.0005,1.0,100,1,0.6079389815041013,0.4858763990776592,0.26472809692768584,0.21172860985009256,0.122062582426442,0.04222668047063417,12188
0.0002,0.75,50,1,0.31710563828169724,0.26759565110799033,0.25054316315375413,0.21152746939804878,0.04950998717370692,0.023642605887969674,12188
0.0001,0.5,100,1,0.42565678037811105,0.3657740175507621,0.24586667585455538,0.2113325962599181,0.05988276282734898,0.0412593201226008,12188
0.0,0.3,100,1,0.33126524245889444,0.29715714103372837,0.2344197072437482,0.2103146922954063,0.03410810142516609,0.03706496175098558,12188
0.0,0.2,100,1,0.27624794374801376,0.2539706594713882,0.22850976208298457,0.21010174419210223,0.022277284276625564,0.03500898020096435,12188
0.0,0.2,50,1,0.1617750423278641,0.1503600394540421,0.22574883819592548,0.20984797954472306,0.011415002873822007,0.017971966775264026,12188
0.0005,1.0,50,1,0.3626607487725719,0.2999041897990633,0.25348559801368775,0.20976835016536263,0.06275655897350857,0.021687705689190626,12188
0.0001,0.3,100,1,0.32988971264847294,0.2957933999992297,0.2334177263432411,0.20932385646916687,0.034096312649243225,0.03699430652743332,12188
0.0001,0.2,100,1,0.2753164371555762,0.25304067255746987,0.22770267721915857,0.2092988045344876,0.02227576459810634,0.034940122938561066,12188
0.0,0.5,50,1,0.2537236919011113,0.22301950542781612,0.2380316834924916,0.20928958822075144,0.030704186473295106,0.021191903689343677,12188
0.0,0.3,50,1,0.19492292703702102,0.1774431590856303,0.22973420819962406,0.20917348774305256,0.017479767951390644,0.019018881930562236,12188
0.0001,0.2,50,1,0.16130927826793223,0.14989504483918922,0.2250637027152776,0.20916631721658913,0.011414233428743053,0.017937538376438595,12188
0.0001,0.3,50,1,0.19423514634614528,0.1767611954896,0.22889886700348527,0.20834706288831334,0.017473950856545233,0.018983582819787036,12188
0.0005,0.5,200,1,0.632157205257816,0.5323351314195106,0.24719427513757203,0.20821389430040985,0.09982207383830542,0.0671044585461337,12188
0.0001,0.5,50,1,0.25252761639312743,0.2218424915799583,0.2369024569552195,0.20817876016421147,0.030685124813169158,0.02114710350220339,12188
0.0002,0.5,100,1,0.4178993061428252,0.3586713351974508,0.2414584646045821,0.20729111886287094,0.05922797094537445,0.04061441655138657,12188
0.0002,0.2,50,1,0.15859796911763663,0.1472904615467054,0.2213314008261715,0.20557875531664793,0.011307507570931208,0.017867800227353587,12188
0.0002,0.3,100,1,0.3235894536991343,0.28983974598849876,0.229039265696604,0.20518162454956937,0.03374970771063552,0.036689913030031926,12188
0.0005,0.75,100,1,0.5001277409152807,0.41532827242659653,0.24686641439768672,0.20510487743638361,0.08479946848868425,0.03900832312622176,12188
0.0002,0.2,100,1,0.26989413880409685,0.24783238889854645,0.22328677766394264,0.2050537867483888,0.022061749905550345,0.03479954984629496,12188
0.0002,0.3,50,1,0.1910848305122155,0.1737840666305691,0.2252414066179659,0.20488796647908813,0.017300763881646367,0.01883200251355215,12188
0.0002,0.5,50,1,0.2486486514493941,0.21829085234031412,0.23330986371402285,0.20488651281844347,0.0303577991090799,0.020824907466079692,12188
0.0005,0.3,200,1,0.4928904026382926,0.4349268906399235,0.23180363496057246,0.20456806725945215,0.05796351199836925,0.062383872037812683,12188
0.0005,0.75,50,1,0.300783928798094,0.25718825384392385,0.23750680037194732,0.20317915774437945,0.043595674954170195,0.020039454371828802,12188
0.001,1.0,500,1,1.2973355851485735,0.989501686198965,0.26575204352247284,0.2028576678330957,0.30783389894960844,0.10028533672229892,12188
0.0005,0.2,200,1,0.41069176128371365,0.37249831224219027,0.22323680587009315,0.2024886004728147,0.03819344904152357,0.05987469940309569,12188
0.0015,1.0,200,1,0.7800116112471004,0.6607577790210007,0.23881871402242263,0.20246262826791953,0.11925383222609971,0.038354961782652845,12188
0.001,0.75,500,1,1.0669369062032088,0.8446810843166671,0.2538790445486903,0.2010933851520071,0.2222558218865414,0.0963568265968392,12188
0.0015,0.75,500,1,0.9399961567969197,0.7897550492829065,0.23573167487491456,0.19814777283667653,0.1502411075140133,0.06394489528637842,12188
0.0005,0.5,100,1,0.39486556835074255,0.3416405856232097,0.22772945920823953,0.1970833841816794,0.05322498272753286,0.03591958120848298,12188
0.0005,0.3,50,1,0.1830902627023382,0.16722324430106575,0.21531332354134633,0.1966912377541436,0.015867018401272436,0.017227292362584374,12188
0.0005,0.2,50,1,0.15175913822279163,0.1413056100902661,0.2111858304890641,0.19666439278533704,0.01045352813252556,0.0165546960609774,12188
0.0005,0.5,50,1,0.23712792241119418,0.20976841359061923,0.22213877676786445,0.19656710916131806,0.027359508820574942,0.018478905621763877,12188
0.0005,0.3,100,1,0.30760597856624644,0.27672843031333233,0.21714212786442247,0.19537354963871545,0.030877548252914208,0.03347785818721765,12188
0.0005,0.1,500,1,0.4646890073274426,0.42574103622990433,0.21280763009828316,0.19497383084186787,0.03894797109753833,0.11338552365350865,12188
0.0005,0.2,100,1,0.2562215601063307,0.2358731555178453,0.21130728858866635,0.19454285069721897,0.020348404588485403,0.0321694913782922,12188
0.0015,1.0,50,1,0.30854257439529875,0.27339217748595185,0.2185208706760863,0.19376004011495324,0.03515039690934689,0.011362988554030794,12188
0.001,1.0,200,1,0.8107933443953886,0.6464620268417874,0.24262541075180324,0.1935967407578745,0.16433131755360114,0.05362986076851256,12188
0.0015,1.0,100,1,0.4998069890461829,0.4328229306533142,0.22220955570364265,0.19256450337717787,0.06698405839286885,0.021624712321792777,12188
0.001,0.75,200,1,0.673248740440524,0.5556357306732159,0.2300365333503011,0.18994135866662415,0.11761300976730825,0.051394444966160475,12188
0.001,1.0,50,1,0.3162691972986177,0.2696341685553143,0.2225244209922573,0.18984145262008992,0.04663502874330342,0.015254639178453681,12188
0.001,1.0,100,1,0.5152482668895095,0.4253827107489836,0.22651117345955518,0.187133894551802,0.08986555614052588,0.029378280418215566,12188
0.0,0.1,200,1,0.2939505325999542,0.2732514058467884,0.20128373186882348,0.18711353661378513,0.02069912675316583,0.06142565961270703,12188
0.0001,0.1,200,1,0.29285411332753264,0.27215453855795324,0.2005256716606293,0.1863556766259517,0.02069957476957942,0.0613127788651326,12188
0.001,0.75,50,1,0.26747411039184227,0.2342235781349573,0.212338381332756,0.186028523541363,0.03325053225688497,0.014593623574527207,12188
0.0015,0.75,200,1,0.6192565167558792,0.5329925064598389,0.21551458492964787,0.18558080502455412,0.08626401029604047,0.03730378041642907,12188
0.001,0.5,500,1,0.8059452869869165,0.6610788488947557,0.22435930170761031,0.1840759221742738,0.14486643809216124,0.09139191885749502,12188
0.001,0.75,100,1,0.4335647873888931,0.3694473491596652,0.2157291307853608,0.18390931353398224,0.0641174382292279,0.02812415626988233,12188
0.0015,0.75,50,1,0.2538230853933542,0.2285315182967969,0.20254344793290968,0.1824468673108873,0.025291567096557138,0.011019257613879183,12188
0.0002,0.1,200,1,0.28476415648453013,0.2642710850181241,0.1950083481064126,0.18097792963980364,0.020493071466406183,0.06135949534806016,12188
0.0015,0.75,100,1,0.4063243700126087,0.3580776827950146,0.20395166415714192,0.17981600238009865,0.04824668721759407,0.02099608805645222,12188
0.001,0.5,50,1,0.20881616514610388,0.187412398784473,0.19662410953380127,0.17652163022672637,0.021403766361630917,0.013917700396972899,12188
0.001,0.5,200,1,0.5194361425353032,0.4434469860435232,0.20576178109811394,0.17570288500663633,0.07598915649178008,0.048933929280022104,12188
0.0,0.1,100,1,0.17468439063280267,0.16373246780000325,0.18428988294615398,0.17274061815670494,0.010951922832799459,0.032874285384807134,12188
0.001,0.5,100,1,0.3382949152599664,0.2969865929156597,0.19654015383175255,0.17258359203343981,0.04130832234430683,0.026804023015472078,12188
0.0015,0.5,500,1,0.6878369664378656,0.5887229902664067,0.20125961114227983,0.1722970697440273,0.09911397617145919,0.06164952684694844,12188
0.0001,0.1,100,1,0.17413612682237248,0.16318390051791054,0.18369439189735878,0.17214587445180474,0.010952226304461965,0.032818221533836844,12188
0.0,0.1,50,1,0.10005087362403929,0.09443966788377588,0.18097027207827218,0.17082969828836891,0.005611205740263388,0.016880408148369795,12188
0.0001,0.1,50,1,0.09977673494607317,0.09416541073867733,0.18045304934692993,0.17031344469267024,0.005611324207395846,0.01685241215401812,12188
0.0015,0.5,50,1,0.1959993000537976,0.17954192286533244,0.1855395976436245,0.17000973233483962,0.016457377188465218,0.010629265850919561,12188
0.001,0.3,50,1,0.15542789056746792,0.14279160282871795,0.1835270203132539,0.1686375721271823,0.012636287738750003,0.013296683181873154,12188
0.0002,0.1,100,1,0.17009020346787007,0.15923937508871594,0.17943745509160547,0.16799499321455805,0.010850828379154088,0.03284883455962397,12188
0.0002,0.1,50,1,0.09775365510361188,0.09219279954047974,0.17680292447651652,0.1667538487580533,0.005560855563132153,0.016868702048563562,12188
0.0015,0.5,200,1,0.46882410773789385,0.4124231558467361,0.18908997326112384,0.1663807687786535,0.05640095189115759,0.03596681640951891,12188
0.0005,0.1,200,1,0.26206851638348233,0.24309093353170091,0.17870222934097457,0.16576348678815597,0.01897758285178131,0.057259103400864625,12188
0.0015,0.5,100,1,0.31272741619723987,0.28128724932014143,0.18331129472894797,0.1649220651422014,0.031440166877098406,0.020245033555511216,12188
0.0015,0.3,50,1,0.14822200472833524,0.1384020434469452,0.17581374462901309,0.16419597548478596,0.009819961281389945,0.010262579537947245,12188
0.001,0.2,50,1,0.12554483152010312,0.11714268628609628,0.17528203121419908,0.16357156963047506,0.0084021452340068,0.012942591476171677,12188
0.001,0.3,500,1,0.5737456531882135,0.48782101808124323,0.19163516494701502,0.16295248047083402,0.08592463510697008,0.0868818554989216,12188
0.001,0.3,100,1,0.25234564830751816,0.22794070122173563,0.1791678532249516,0.16186223333541325,0.024404947085782582,0.025621571111044652,12188
0.0015,0.2,50,1,0.12166160224550523,0.11508682733157524,0.170457156526318,0.16126574371679184,0.006574774913929965,0.010051876273808385,12188
0.001,0.3,200,1,0.3828808006797656,0.33791559971882074,0.18206843972986642,0.16070367631570534,0.044965200960944834,0.04672296722641654,12188
0.003,1.0,50,1,0.23276442359270744,0.2161326116772327,0.17242463858355483,0.16020435570533254,0.01663181191547477,0.005503733412047161,12188
0.0015,0.3,500,1,0.5074389160407825,0.44806351643115777,0.1783298777010634,0.1574784691531281,0.05937539960962469,0.05951292567242345,12188
0.0015,0.3,100,1,0.23797186694003236,0.21919199216777663,0.17046048425725696,0.15702968187393596,0.018779874772255647,0.019572039527787754,12188
0.0005,0.1,50,1,0.09206876383186582,0.08687760383190947,0.16595100067641913,0.15660159176185576,0.00519115999995635,0.015849844538748416,12188
0.0005,0.1,100,1,0.15872482281536043,0.1486173690696785,0.16683207490775717,0.15621196696685336,0.010107453745681885,0.030808185516555474,12188
0.003,0.75,50,1,0.19631787026003425,0.1841508863905182,0.16591806310325966,0.15571098503014005,0.012166983869516089,0.005399817979851845,12188
0.001,0.2,100,1,0.2038595079997725,0.18762526383097472,0.16895632240957476,0.1555140107529338,0.016234244168797853,0.024953220716789976,12188
0.0015,0.3,200,1,0.35443302744851907,0.32065778941360157,0.17172608907727885,0.1553781245861953,0.03377523803491739,0.034777858702791785,12188
0.003,0.3,50,1,0.12502703748839628,0.12012927627758223,0.16003756114629095,0.15380113402963294,0.004897761210814032,0.005079037227261593,12188
0.003,0.2,50,1,0.10404963648630579,0.10074505240460777,0.15847805335492798,0.153467427535148,0.0033045840816979853,0.004969842794531191,12188
0.0015,0.2,100,1,0.19611462408096142,0.18353196938054392,0.16393419259218955,0.1534287689868402,0.012582654700417478,0.01919044786671968,12188
0.002,1.0,50,1,0.24067077067560486,0.21381520686913977,0.17245380414454506,0.15330766834564125,0.02685556380646499,0.008816428922263421,12188
0.002,0.75,50,1,0.20741731962357693,0.1879143401020637,0.16816312540155726,0.15242189092562555,0.019502979521513183,0.008627325597776266,12188
0.003,0.5,50,1,0.15847975156073696,0.15039925487248434,0.160349535880691,0.15222355868279266,0.008080496688252677,0.005256690292315639,12188
0.003,1.0,100,1,0.3493791384424236,0.31900106641323733,0.16649389260717876,0.1521118969610206,0.030378072029186305,0.010044156571629775,12188
0.001,0.2,200,1,0.306495407426434,0.2765969265338242,0.16833567850731268,0.15192221186842236,0.029898480892609717,0.04549058894104599,12188
0.003,1.0,200,1,0.4877920833833836,0.4385599984386447,0.16848241439719142,0.15158230323177413,0.04923208494473904,0.01621384319261564,12188
0.002,0.3,50,1,0.13354036200669545,0.12582753746436193,0.16070005519712469,0.15144763349026846,0.007712824542333479,0.008134744313563164,12188
0.0015,0.2,500,1,0.4127950204500618,0.3730652246432235,0.1675290958061628,0.15141225127137461,0.03972979580683849,0.05832461917439665,12188
0.002,0.5,50,1,0.16931033670252663,0.15648754410650054,0.16298105111604855,0.15068225983430553,0.012822792596026115,0.008389937862597893,12188
0.001,0.2,500,1,0.4483979542962335,0.39131918693542905,0.17245250014072727,0.15050705038878923,0.057078767360804486,0.08424360461761006,12188
0.002,0.2,50,1,0.11135207098291779,0.10616715997594119,0.15780635416661248,0.150478210124006,0.005184911006976616,0.007977908555365044,12188
0.0015,0.2,200,1,0.2911755100796286,0.26855821635154403,0.1630916972206564,0.1504313166078285,0.02261729372808454,0.03412512869061311,12188
0.003,1.0,500,1,0.6090235766169221,0.5409665785820126,0.16786105293336315,0.149211711289532,0.06805699803490949,0.022244196585683582,12188
0.003,0.75,100,1,0.2922599638779205,0.26999485643295346,0.15985961028880707,0.14775005170046943,0.022265107444967076,0.009874165837146134,12188
0.003,0.3,100,1,0.19205569673680925,0.18304727020483685,0.15313104215558054,0.14597284294151514,0.009008426531972463,0.009322156172184067,12188
0.003,0.2,100,1,0.16128373267903448,0.15519560668451396,0.15130699485070284,0.1456101972359806,0.006088125994520503,0.009141415087953953,12188
0.003,0.75,200,1,0.3982780771429315,0.36193156653858566,0.15976802972606585,0.145258948015275,0.03634651060434584,0.015974960670136287,12188
0.003,0.2,500,1,0.27880658366255867,0.26479922202166933,0.15269438692681178,0.14503249364655726,0.014007361640889355,0.02056446890959332,12188
0.003,0.5,100,1,0.23837785710928378,0.22354449174347873,0.15390897949607704,0.14437297513793332,0.014833365365805158,0.009616856810435755,12188
0.003,0.3,500,1,0.3280844337887016,0.30729892394723424,0.15402870180264389,0.1442884975465903,0.02078550984146748,0.020916347343668727,12188
0.003,0.3,200,1,0.26609547386864113,0.2512807824681983,0.1522585810252968,0.14380172854562717,0.014814691400442757,0.015152798518039133,12188
0.003,0.2,200,1,0.22438880240453232,0.2143846449571898,0.1498069277719546,0.14313839459816194,0.010004157447342526,0.014889086302864087,12188
0.002,0.75,100,1,0.31412259177714447,0.2773794518264337,0.1612883741087844,0.14248412300838553,0.03674313995071082,0.016241198339782326,12188
0.002,1.0,100,1,0.36498445188277406,0.31446540459098765,0.16521854222766255,0.1424395309078049,0.05051904729178653,0.016570048262803453,12188
0.002,0.3,100,1,0.20878458681261172,0.19420137120327854,0.152624966620463,0.14198449341124406,0.01458321560933321,0.01534485251046776,12188
0.003,0.5,200,1,0.3252713480579153,0.30091872744723674,0.1531566736146398,0.14173000195648552,0.024352620610678524,0.01558604508638568,12188
0.002,0.5,100,1,0.25968565800070714,0.2354736435428601,0.15580495816469903,0.14131289464314845,0.02421201445784711,0.015791455389839604,12188
0.002,0.2,100,1,0.1756151973082926,0.16580160138772787,0.14928664500056696,0.14095653592631552,0.009813595920564735,0.015069363867364129,12188
0.003,0.75,500,1,0.48037780190397705,0.4294589595657778,0.1564756156417571,0.13995793621246702,0.050918842338199155,0.02194889595808956,12188
0.003,0.5,500,1,0.3927849895932009,0.3585712380183904,0.15156985292096095,0.1384037206639764,0.034213751574810436,0.021466106192306034,12188
0.002,0.3,200,1,0.297421278822352,0.27188364303398893,0.14888878645890072,0.13611883566242475,0.025537635788362968,0.02655838444810751,12188
0.002,1.0,200,1,0.5174427547766931,0.4301661846597219,0.16355214145574243,0.13605721087380465,0.08727657011697122,0.02853949476096723,12188
0.002,0.75,200,1,0.4395459613958339,0.3757107622890489,0.1586613464598228,0.1356769655789303,0.06383519910678499,0.028033239661516766,12188
0.002,0.5,200,1,0.3653349034771307,0.32307049911311225,0.1528505036486152,0.13519747694673298,0.0422644043640183,0.027291796367740945,12188
0.002,0.2,200,1,0.25110491122149925,0.2339342142523274,0.14466841947589085,0.13478322382489952,0.017170696969171957,0.026106003502078638,12188
0.002,0.3,500,1,0.3845121342474687,0.34307837100017885,0.14411754450193573,0.1285984254448896,0.04143376324729003,0.042181245485547754,12188
0.002,0.2,500,1,0.3260965439051872,0.2982623480230416,0.14014640919705787,0.12818972746294763,0.027834195882145606,0.04143259152557953,12188
0.002,0.5,500,1,0.4658746632909074,0.39739149842873567,0.14631272528441402,0.12482735903204897,0.06848316486217179,0.0432802725583506,12188
0.002,1.0,500,1,0.6643277308413407,0.5258326284122719,0.154823433265474,0.12262697895553004,0.1384951024290686,0.04505710057675656,12188
0.002,0.75,500,1,0.5564033103332356,0.4537738062683222,0.1498816474546,0.12228302624708594,0.10262950406491324,0.044355220531593416,12188
0.0015,0.1,50,1,0.07028095290322134,0.06695675357502827,0.12790455491306818,0.1218605502328869,0.0033241993281930677,0.00978952807696535,12188
0.001,0.1,50,1,0.07101738824233174,0.06680688347563794,0.12860764331467156,0.12098791395297602,0.004210504766693791,0.012516587226221225,12188
0.0015,0.1,500,1,0.25631187906474595,0.23628020235968805,0.13094708059220453,0.12071357139719431,0.020031676705057896,0.05674588885961408,12188
0.0015,0.1,100,1,0.11521048157246663,0.10884631647856158,0.12333070032720318,0.11652047459358293,0.00636416509390507,0.018712095085374865,12188
0.0015,0.1,200,1,0.17552511037768945,0.1640864696530321,0.12446806231719691,0.11635751590946304,0.01143864072465728,0.03327165155428907,12188
0.001,0.1,100,1,0.11667939889525217,0.10854120405827924,0.12351160690983752,0.11489881781977229,0.00813819483697295,0.02414805904958374,12188
0.001,0.1,200,1,0.17843199939985085,0.16344687323221369,0.12342911744408601,0.11306348115115526,0.014985126167637107,0.04399613280077971,12188
0.003,0.1,50,1,0.05764432469183523,0.055949213409790956,0.11598111930666201,0.11257673704381987,0.001695111282044285,0.0048491345023655,12188
0.002,0.1,50,1,0.06379654793772846,0.06115917192843798,0.11735848851052318,0.11251230243030742,0.002637376009290434,0.007786637874857222,12188
0.001,0.1,500,1,0.26309968998044386,0.2345557972438664,0.125994874693342,0.11232523574907345,0.02854389273657749,0.0811855957413297,12188
0.003,0.1,500,1,0.1619039314655954,0.15475497351077777,0.11428599750545664,0.10924031053632204,0.007148957954817634,0.02014917700281559,12188
0.003,0.1,100,1,0.0902436410597033,0.08712034878536516,0.11039555948069343,0.10657755493108384,0.0031232922743381418,0.008944218214821473,12188
0.003,0.1,200,1,0.12781968742862881,0.12269729037100674,0.11026562143108147,0.1058477452029451,0.005122397057622025,0.014579882499412455,12188
0.002,0.1,100,1,0.10231209069707495,0.09731775798773007,0.11126262697260872,0.1058338016768323,0.004994332709344916,0.01473551290563744,12188
0.002,0.1,200,1,0.15027689551107046,0.14154082876332352,0.10947014893561569,0.10310716001766115,0.008736066747746954,0.02553542027085601,12188
0.002,0.1,500,1,0.20130321393362366,0.18718742667835217,0.10866792984170691,0.10104837847575063,0.014115787255271487,0.04048681375280572,12188
0.0,0.2,500,2,0.7994287633079399,0.6220114615832051,0.2972884789297487,0.23135143455050244,0.08870865086236734,0.13390956184237215,12188
0.0001,0.2,500,2,0.7947746714872306,0.6173724074885513,0.2955273311322525,0.22960235034020643,0.0887011319993397,0.13355851083646803,12188
0.0,0.3,500,2,0.9576155523890962,0.6861454580838667,0.3090616758973236,0.2215135181253256,0.1357350471526148,0.14329822967191802,12188
0.0002,0.2,500,2,0.7677142292345694,0.5926236869313015,0.28584348848417357,0.22068947775420422,0.08754527115163398,0.1326720477586221,12188
0.0001,0.3,500,2,0.950742950057214,0.6793995383569165,0.3068057382318218,0.21930862018996797,0.13567170585014893,0.1429383426843326,12188
0.0002,0.3,500,2,0.9193011211192984,0.6516049040006371,0.29712736525015093,0.21066735657526076,0.13384810855933071,0.14128483462202437,12188
0.0,0.1,500,2,0.543754865370577,0.4563862219624579,0.24968226551985898,0.20957660578386764,0.0436843217040596,0.12423621610976161,12188
0.0001,0.1,500,2,0.5410157115442255,0.45364968849748855,0.24846463249082978,0.20835362035020294,0.04368301152336841,0.12393801442236181,12188
